borrower_id,loan_amount,loan_date,business_type,business_location,years_in_business,repayment_history,mobile_money_activity_score
PEZ11671,3479.24,2022-11-20,salon_barber,Nairobi,0.5,defaulted,
PEZ11672,3061.27,2023-12-29,hardware_store,Malindi,1.5,on_time,40.3
PEZ11673,19723.25,2020-08-08,tailoring,Mombasa,3.9,on_time,48.5
PEZ11674,59536.51,2022-07-10,retail_shop,Mombasa,3.8,on_time,76.0
PEZ11675,5871.22,2023-04-22,agro_dealer,Eldoret,1.7,on_time,69.3
PEZ11676,26902.65,2022-07-17,hardware_store,Mombasa,3.7,on_time,
PEZ11677,4163.87,2020-07-17,agro_dealer,Thika,1.8,on_time,67.9
PEZ11678,2656.8,2022-11-06,transport,Eldoret,0.6,on_time,
PEZ11679,10450.52,2024-07-25,agro_dealer,Eldoret,0.7,late,9.5
PEZ11680,1765.42,2021-08-06,transport,Malindi,7.0,late,35.3
PEZ11681,3168.48,2021-06-15,salon_barber,Mombasa,2.5,late,53.9
PEZ11682,7735.84,2024-09-13,mobile_money_agent,Mombasa,0.8,late,69.6
PEZ11683,13869.29,2024-06-24,hardware_store,Kisumu,,on_time,32.2
PEZ11684,15102.67,2023-03-15,transport,Nairobi,20.0,late,61.2
PEZ11685,19955.69,2023-12-17,agro_dealer,Kitale,1.8,late,52.4
PEZ11686,4018.33,2021-07-24,food_vendor,Kitale,1.7,late,53.0
PEZ11687,5081.96,2020-11-16,food_vendor,Thika,3.4,late,38.6
PEZ11688,2222.04,2023-12-18,hardware_store,Thika,2.6,on_time,36.6
PEZ11689,10365.95,2024-09-19,electronics_repair,Nairobi,3.0,on_time,67.6
PEZ11690,13084.44,2024-11-21,hardware_store,Nairobi,2.4,on_time,29.6
PEZ11691,10874.41,2021-08-01,transport,Nakuru,17.7,on_time,35.1
PEZ11692,2790.46,2021-03-14,salon_barber,Nakuru,4.0,on_time,28.4
PEZ11693,24913.8,2022-05-06,retail_shop,Malindi,1.6,late,64.7
PEZ11694,11040.03,2023-09-07,tailoring,Nyeri,3.0,on_time,28.9
PEZ11695,31190.15,2023-07-14,salon_barber,Eldoret,1.2,on_time,67.6
PEZ11696,8840.57,2024-12-09,agro_dealer,Nyeri,1.5,late,75.4
PEZ11697,2121.72,2022-08-09,tailoring,Malindi,6.4,late,37.5
PEZ11698,5305.27,2024-09-16,electronics_repair,Mombasa,5.5,on_time,75.9
PEZ11699,5309.97,2024-12-27,pharmacy,Nyeri,3.5,on_time,21.1
PEZ11700,2489.87,2024-07-14,agro_dealer,Nairobi,13.5,on_time,42.0
PEZ11701,27468.16,2021-11-26,pharmacy,Malindi,3.0,on_time,52.2
PEZ11702,7147.65,2024-05-15,retail_shop,Eldoret,6.6,on_time,5.5
PEZ11703,7557.18,2020-02-13,food_vendor,Nyeri,6.7,on_time,43.4
PEZ11704,4985.1,2020-05-09,agro_dealer,Mombasa,1.1,on_time,67.7
PEZ11705,3731.57,2022-03-21,retail_shop,Garissa,2.7,on_time,26.0
PEZ11706,3066.42,2024-02-10,transport,Eldoret,8.2,late,13.1
PEZ11707,4566.43,2022-03-25,transport,Nairobi,,defaulted,
PEZ11708,6645.7,2021-05-21,pharmacy,Nairobi,4.9,on_time,37.0
PEZ11709,10147.18,2024-08-02,retail_shop,Eldoret,1.1,on_time,36.8
PEZ11710,11857.97,2020-02-11,tailoring,Mombasa,12.6,on_time,24.1
PEZ11711,4551.49,2021-02-01,retail_shop,Garissa,0.9,on_time,55.3
PEZ11712,1552.86,2022-07-28,mobile_money_agent,Eldoret,7.7,late,54.2
PEZ11713,2870.65,2020-07-09,transport,Mombasa,3.4,late,10.9
PEZ11714,6043.03,2021-05-15,transport,Malindi,2.5,on_time,48.2
PEZ11715,3103.66,2024-01-03,agro_dealer,Nairobi,1.6,on_time,19.4
PEZ11716,11076.45,2022-01-27,food_vendor,Kitale,0.9,late,8.6
PEZ11717,4063.74,2020-06-20,pharmacy,Nyeri,0.9,on_time,34.9
PEZ11718,2237.29,2020-10-16,food_vendor,Garissa,5.0,late,6.2
PEZ11719,11590.34,2020-04-30,agro_dealer,Nyeri,8.1,on_time,51.9
PEZ11720,3707.77,2023-11-12,pharmacy,Eldoret,0.8,defaulted,57.6
PEZ11721,4572.03,2024-06-15,mobile_money_agent,Nyeri,1.0,on_time,
PEZ11722,4883.74,2022-09-16,pharmacy,Garissa,0.8,on_time,31.9
PEZ11723,13582.77,2023-12-03,hardware_store,Garissa,1.5,late,51.8
PEZ11724,5092.52,2021-02-08,food_vendor,Malindi,3.9,late,
PEZ11725,7123.08,2022-09-24,pharmacy,Mombasa,,on_time,47.1
PEZ11726,2794.85,2024-01-14,salon_barber,Garissa,1.4,on_time,
PEZ11727,18816.95,2021-08-17,tailoring,Garissa,6.4,late,58.2
PEZ11728,1659.78,2022-08-24,hardware_store,Nakuru,1.0,on_time,53.1
PEZ11729,6860.63,2020-10-04,pharmacy,Nakuru,1.1,on_time,54.3
PEZ11730,7160.13,2022-08-21,salon_barber,Garissa,3.7,late,51.6
PEZ11731,5806.22,2021-11-08,food_vendor,Nairobi,6.6,on_time,49.8
PEZ11732,6897.97,2024-12-14,food_vendor,Nairobi,1.2,on_time,33.2
PEZ11733,12332.44,2024-11-12,transport,Thika,3.1,on_time,36.6
PEZ11734,26825.13,2023-02-23,agro_dealer,Nyeri,4.6,on_time,4.8
PEZ11735,10522.4,2021-06-22,hardware_store,Nakuru,2.9,late,71.4
PEZ11736,45263.91,2023-03-24,mobile_money_agent,Mombasa,2.9,on_time,82.3
PEZ11737,3778.41,2022-08-27,mobile_money_agent,Nyeri,0.8,on_time,53.1
PEZ11738,2902.44,2023-06-13,transport,Kisumu,,on_time,49.6
PEZ11739,31738.51,2020-04-16,salon_barber,Kisumu,3.0,on_time,40.0
PEZ11740,1122.02,2024-04-05,salon_barber,Garissa,8.5,late,41.4
PEZ11741,5335.89,2021-09-30,food_vendor,Nakuru,1.0,on_time,38.9
PEZ11742,9359.83,2023-07-21,hardware_store,Thika,4.8,on_time,61.3
PEZ11743,1463.39,2023-11-04,tailoring,Kisumu,0.7,on_time,88.1
PEZ11744,23165.04,2024-10-17,food_vendor,Garissa,1.3,on_time,50.4
PEZ11745,4258.56,2021-01-26,pharmacy,Thika,1.1,on_time,46.6
PEZ11746,1445.41,2022-12-13,,Thika,6.1,on_time,76.7
PEZ11747,7696.11,2022-10-26,transport,Nairobi,0.9,on_time,18.4
PEZ11748,27816.7,2023-11-25,retail_shop,Nyeri,5.4,on_time,47.8
PEZ11749,79241.88,2022-08-22,tailoring,Eldoret,3.2,on_time,40.2
PEZ11750,3992.48,2024-07-11,mobile_money_agent,Kitale,1.5,on_time,19.0
PEZ11751,7293.43,2020-12-28,food_vendor,Nairobi,0.8,on_time,37.7
PEZ11752,1695.18,2020-05-07,salon_barber,Mombasa,3.6,on_time,29.6
PEZ11753,6742.39,2024-02-19,electronics_repair,Mombasa,0.9,on_time,39.3
PEZ11754,68707.36,2023-04-16,retail_shop,Thika,1.0,on_time,23.7
PEZ11755,2066.3,2020-05-05,electronics_repair,Garissa,,on_time,61.2
PEZ11756,8633.48,2022-06-27,food_vendor,Nakuru,6.8,defaulted,23.0
PEZ11757,3922.84,2024-09-20,retail_shop,Eldoret,2.5,on_time,55.2
PEZ11758,90979.66,2023-11-27,retail_shop,Eldoret,4.3,on_time,43.0
PEZ11759,4903.99,2020-06-25,food_vendor,Nyeri,3.2,late,9.3
PEZ11760,10957.73,2021-03-21,salon_barber,Thika,3.9,on_time,40.1
PEZ11761,10498.93,2023-08-08,electronics_repair,Kitale,0.7,on_time,6.9
PEZ11762,500.0,2023-03-03,transport,Kisumu,12.8,late,59.3
PEZ11763,36197.91,2021-08-27,electronics_repair,Malindi,0.8,late,43.0
PEZ11764,3549.8,2023-08-07,tailoring,Kitale,2.5,on_time,46.6
PEZ11765,6028.85,2023-04-13,hardware_store,Kitale,3.4,on_time,79.1
PEZ11766,6502.53,2024-07-18,agro_dealer,Kisumu,15.0,on_time,65.3
PEZ11767,1539.6,2021-07-04,tailoring,Nakuru,3.8,on_time,49.9
PEZ11768,4962.68,2020-08-24,food_vendor,Garissa,3.0,defaulted,41.2
PEZ11769,2973.38,2023-09-10,hardware_store,Kisumu,5.0,on_time,43.9
PEZ11770,21501.59,2020-11-21,mobile_money_agent,Nairobi,2.0,on_time,43.9
PEZ11771,5082.46,2021-09-19,agro_dealer,Kitale,2.5,on_time,24.4
PEZ11772,7863.28,2023-04-30,salon_barber,Kitale,0.5,on_time,42.3
PEZ11773,14226.19,2023-05-15,mobile_money_agent,Malindi,1.4,on_time,33.2
PEZ11774,10186.04,2024-04-11,electronics_repair,Kitale,3.2,on_time,34.4
PEZ11775,25120.96,2020-02-28,hardware_store,Mombasa,2.6,on_time,39.5
PEZ11776,12686.8,2022-12-09,salon_barber,Garissa,1.2,on_time,26.9
PEZ11777,12765.51,2020-07-04,transport,Nyeri,1.0,on_time,17.7
PEZ11778,11525.9,2020-10-29,tailoring,Kisumu,13.2,defaulted,25.9
PEZ11779,2553.21,2020-07-03,transport,Kisumu,1.1,late,72.3
PEZ11780,11668.25,2021-12-06,transport,Kisumu,3.8,on_time,29.4
PEZ11781,12435.71,2022-02-09,food_vendor,Kitale,0.7,on_time,80.2
PEZ11782,12147.34,2020-09-30,pharmacy,Nakuru,1.2,on_time,15.0
PEZ11783,10742.97,2022-03-17,agro_dealer,Thika,5.0,on_time,90.0
PEZ11784,2193.16,2024-12-18,hardware_store,Mombasa,1.8,late,80.5
PEZ11785,8334.31,2023-06-04,mobile_money_agent,Kisumu,7.8,on_time,27.3
PEZ11786,3816.52,2021-03-08,mobile_money_agent,Malindi,2.5,late,75.9
PEZ11787,9244.55,2021-09-29,tailoring,Malindi,10.0,late,83.8
PEZ11788,2418.38,2023-10-29,agro_dealer,Kitale,,late,50.5
PEZ11789,11575.31,2024-11-01,hardware_store,Mombasa,4.6,defaulted,5.5
PEZ11790,2572.65,2020-01-24,agro_dealer,Nairobi,1.0,on_time,66.1
PEZ11791,28483.63,2020-08-25,pharmacy,Malindi,2.4,on_time,48.8
PEZ11792,4745.57,2022-01-17,mobile_money_agent,Kitale,1.4,on_time,76.9
PEZ11793,8131.53,2020-11-03,food_vendor,Kisumu,5.9,on_time,59.3
PEZ11794,5589.92,2023-06-12,retail_shop,Thika,19.6,on_time,33.3
PEZ11795,674.75,2022-01-21,pharmacy,Malindi,,on_time,24.7
PEZ11796,21656.27,2024-08-04,retail_shop,Nyeri,1.5,late,42.1
PEZ11797,2519.75,2021-09-01,retail_shop,Garissa,1.2,on_time,75.4
PEZ11798,4401.0,2020-12-24,retail_shop,Nyeri,1.7,on_time,85.5
PEZ11799,4998.17,2021-07-16,food_vendor,Garissa,1.5,on_time,33.3
PEZ11800,14319.45,2024-02-09,electronics_repair,Kitale,0.7,on_time,15.9
PEZ11801,2434.55,2024-01-22,hardware_store,Nyeri,1.7,late,69.6
PEZ11802,18435.66,2021-09-10,food_vendor,Malindi,12.6,on_time,78.8
PEZ11803,7797.7,2024-12-13,agro_dealer,Malindi,,on_time,71.0
PEZ11804,21893.12,2023-06-14,food_vendor,Malindi,3.3,on_time,46.8
PEZ11805,4850.4,2022-08-26,hardware_store,Garissa,0.5,on_time,45.8
PEZ11806,5161.62,2020-04-03,transport,Malindi,3.7,on_time,57.7
PEZ11807,15174.81,2020-02-08,mobile_money_agent,Malindi,3.8,on_time,18.9
PEZ11808,3476.45,2020-07-17,agro_dealer,Kisumu,1.2,on_time,43.8
PEZ11809,24349.71,2023-12-29,transport,Nakuru,,late,30.9
PEZ11810,11054.77,2023-02-16,mobile_money_agent,Kitale,2.8,on_time,60.4
PEZ11811,16713.51,2024-02-29,retail_shop,Thika,5.0,on_time,83.3
PEZ11812,8493.31,2023-09-15,pharmacy,Nakuru,0.7,on_time,66.2
PEZ11813,9547.32,2022-12-20,mobile_money_agent,Mombasa,3.2,late,46.4
PEZ11814,4126.5,2023-07-03,electronics_repair,Eldoret,5.7,defaulted,71.6
PEZ11815,3795.24,2024-03-18,mobile_money_agent,Kisumu,9.4,on_time,54.6
PEZ11816,1033.0,2022-02-14,tailoring,Garissa,0.6,on_time,22.8
PEZ11817,72845.03,2020-12-31,mobile_money_agent,Mombasa,1.5,on_time,30.7
PEZ11818,13913.72,2021-07-25,salon_barber,Malindi,7.3,on_time,33.7
PEZ11819,32108.82,2023-07-26,electronics_repair,Thika,1.4,on_time,63.4
PEZ11820,3005.58,2022-08-08,electronics_repair,Garissa,6.4,on_time,74.5
PEZ11821,47830.3,2024-08-26,tailoring,Kitale,1.8,defaulted,38.7
PEZ11822,28919.47,2022-05-06,electronics_repair,Kitale,1.2,on_time,62.8
PEZ11823,2508.16,2022-10-27,agro_dealer,Malindi,2.1,on_time,
PEZ11824,17190.82,2020-12-06,,Nyeri,1.2,on_time,47.5
PEZ11825,8249.2,2024-06-05,,Kitale,1.5,on_time,17.4
PEZ11826,22122.22,2024-01-20,agro_dealer,Garissa,5.2,on_time,22.5
PEZ11827,9640.89,2020-05-12,transport,Kisumu,2.3,late,74.4
PEZ11828,22350.1,2021-05-10,retail_shop,Nakuru,0.7,on_time,49.3
PEZ11829,9027.33,2020-11-22,salon_barber,Kitale,4.6,on_time,80.0
PEZ11830,3172.04,2022-04-12,transport,Kitale,8.1,on_time,14.0
PEZ11831,2826.62,2024-01-06,hardware_store,Kitale,3.2,late,26.4
PEZ11832,2617.45,2022-06-17,hardware_store,Mombasa,5.9,on_time,57.1
PEZ11833,6604.46,2022-01-14,pharmacy,Nairobi,4.7,on_time,28.6
PEZ11834,3017.19,2024-09-30,agro_dealer,Garissa,1.7,late,64.1
PEZ11835,10675.04,2021-11-26,tailoring,Nyeri,0.9,on_time,48.0
PEZ11836,27838.35,2020-05-31,salon_barber,Nakuru,8.3,on_time,55.3
PEZ11837,1695.61,2021-11-08,pharmacy,Kitale,1.2,on_time,89.9
PEZ11838,26687.64,2021-08-13,pharmacy,Eldoret,3.2,late,32.9
PEZ11839,6060.19,2024-01-06,retail_shop,Nakuru,2.5,late,47.2
PEZ11840,5165.6,2024-03-03,salon_barber,Nyeri,0.9,late,45.5
PEZ11841,2362.41,2024-10-08,salon_barber,Kisumu,1.9,late,37.3
PEZ11842,31596.02,2024-03-06,transport,Nyeri,3.4,on_time,65.2
PEZ11843,845.64,2023-04-17,hardware_store,Malindi,3.3,on_time,43.0
PEZ11844,10701.35,2024-11-18,hardware_store,Thika,1.1,on_time,49.4
PEZ11845,11318.56,2021-12-02,,Kitale,5.3,on_time,16.7
PEZ11846,62123.04,2020-09-01,transport,Eldoret,1.5,on_time,69.3
PEZ11847,5801.73,2024-03-08,transport,Thika,2.2,defaulted,42.8
PEZ11848,1655.12,2021-11-05,hardware_store,Nakuru,5.6,on_time,28.6
PEZ11849,6834.34,2020-06-11,hardware_store,Mombasa,3.2,on_time,60.3
PEZ11850,15467.2,2023-11-13,retail_shop,Kitale,2.2,on_time,24.6
PEZ11851,6387.03,2023-02-04,transport,Nakuru,1.2,on_time,54.3
PEZ11852,15153.09,2020-09-28,tailoring,Mombasa,1.8,on_time,66.0
PEZ11853,5174.56,2022-08-08,hardware_store,Eldoret,2.0,on_time,42.1
PEZ11854,1734.58,2022-09-06,food_vendor,Garissa,2.3,late,71.9
PEZ11855,11406.31,2022-09-24,food_vendor,Kitale,2.1,late,91.3
PEZ11856,8309.16,2022-06-25,tailoring,Nyeri,,on_time,13.4
PEZ11857,25665.12,2024-03-25,transport,Nyeri,2.0,defaulted,72.6
PEZ11858,59859.52,2021-08-04,agro_dealer,Nyeri,3.1,on_time,54.2
PEZ11859,3810.89,2021-09-24,tailoring,Eldoret,3.8,on_time,19.5
PEZ11860,10317.07,2022-11-09,pharmacy,Mombasa,2.9,late,29.1
PEZ11861,8669.19,2024-10-31,pharmacy,Kitale,5.1,on_time,75.3
PEZ11862,34708.83,2024-04-11,pharmacy,Thika,1.9,on_time,70.3
PEZ11863,21358.46,2023-11-03,transport,Nakuru,5.5,on_time,74.8
PEZ11864,24164.2,2022-03-22,tailoring,Nyeri,17.2,late,4.8
PEZ11865,15871.46,2023-08-31,salon_barber,Kisumu,1.2,on_time,52.5
PEZ11866,9334.56,2024-10-19,mobile_money_agent,Malindi,2.2,on_time,75.7
PEZ11867,45491.72,2022-07-10,tailoring,Thika,1.7,on_time,63.4
PEZ11868,3578.86,2020-04-23,,Malindi,1.1,on_time,49.7
PEZ11869,6298.62,2024-08-03,agro_dealer,Thika,1.6,late,59.1
PEZ11870,5984.25,2022-05-25,transport,Nakuru,2.3,defaulted,38.7
PEZ11871,1812.48,2022-06-20,agro_dealer,Thika,19.5,on_time,70.7
PEZ11872,5896.83,2023-04-29,tailoring,Mombasa,3.4,on_time,83.5
PEZ11873,14521.31,2021-05-26,pharmacy,Nairobi,0.6,on_time,69.4
PEZ11874,7988.28,2023-01-06,tailoring,Nyeri,0.8,on_time,34.9
PEZ11875,8389.78,2021-10-26,electronics_repair,Kitale,0.6,on_time,63.2
PEZ11876,10550.98,2022-06-16,agro_dealer,Kisumu,2.0,on_time,46.3
PEZ11877,12094.46,2021-08-19,transport,Thika,3.5,on_time,13.0
PEZ11878,13910.29,2021-10-04,retail_shop,Kisumu,2.1,on_time,44.6
PEZ11879,4815.51,2022-01-11,electronics_repair,Kitale,0.5,late,84.2
PEZ11880,12414.94,2020-02-17,electronics_repair,Nakuru,1.6,on_time,73.1
PEZ11881,27815.32,2024-08-30,salon_barber,Mombasa,2.3,on_time,81.2
PEZ11882,11440.72,2020-03-06,,Nairobi,9.7,on_time,26.8
PEZ11883,8888.48,2024-02-13,hardware_store,Thika,2.7,on_time,61.8
PEZ11884,7608.16,2022-11-17,food_vendor,Nyeri,1.5,late,76.2
PEZ11885,9147.73,2024-04-20,food_vendor,Nyeri,3.3,on_time,39.6
PEZ11886,25619.2,2021-11-07,agro_dealer,Eldoret,2.1,late,39.9
PEZ11887,8727.08,2024-08-06,food_vendor,Kisumu,3.7,on_time,59.0
PEZ11888,2299.92,2020-01-18,agro_dealer,Nairobi,2.5,on_time,19.4
PEZ11889,5397.91,2021-10-30,transport,Thika,1.8,on_time,44.8
PEZ11890,2184.25,2024-12-07,hardware_store,Kitale,1.2,on_time,42.2
PEZ11891,4442.58,2022-12-28,mobile_money_agent,Kisumu,7.7,late,80.9
PEZ11892,14318.95,2021-10-07,mobile_money_agent,Nairobi,0.8,on_time,94.0
PEZ11893,9172.43,2021-03-20,transport,Nakuru,1.2,late,70.7
PEZ11894,12362.28,2022-02-07,electronics_repair,Nairobi,1.1,on_time,67.2
PEZ11895,1857.38,2022-06-17,retail_shop,Kitale,2.1,defaulted,40.1
PEZ11896,3674.72,2020-12-24,agro_dealer,Nakuru,0.9,late,50.8
PEZ11897,3950.7,2022-09-28,hardware_store,Nyeri,0.6,late,85.5
PEZ11898,6035.89,2024-06-25,mobile_money_agent,Thika,1.1,on_time,75.5
PEZ11899,2159.42,2022-02-17,hardware_store,Thika,0.7,defaulted,32.1
PEZ11900,19739.6,2020-05-13,agro_dealer,Malindi,2.8,late,24.9
PEZ11901,7591.63,2024-11-28,agro_dealer,Eldoret,2.1,on_time,79.6
PEZ11902,4322.85,2020-10-15,pharmacy,Nairobi,0.9,on_time,79.0
PEZ11903,9080.62,2024-04-10,transport,Kisumu,3.0,on_time,90.8
PEZ11904,16467.39,2023-06-18,retail_shop,Nairobi,0.5,late,54.6
PEZ11905,1179.11,2024-07-15,agro_dealer,Kisumu,1.0,late,42.8
PEZ11906,1207.29,2021-09-18,salon_barber,Thika,3.8,on_time,64.0
PEZ11907,4493.97,2021-11-10,agro_dealer,Thika,5.1,on_time,32.0
PEZ11908,6268.58,2022-02-11,retail_shop,Kitale,,defaulted,35.6
PEZ11909,10884.69,2022-05-09,mobile_money_agent,Garissa,3.9,late,51.7
PEZ11910,3998.74,2022-06-20,food_vendor,Mombasa,2.5,on_time,72.5
PEZ11911,14579.82,2021-06-10,salon_barber,Nyeri,1.2,on_time,
PEZ11912,41909.65,2022-09-05,salon_barber,Thika,1.7,on_time,25.3
PEZ11913,38858.36,2021-04-06,pharmacy,Nyeri,0.6,on_time,42.9
PEZ11914,46119.53,2021-05-28,food_vendor,Mombasa,1.6,late,75.8
PEZ11915,1627.08,2023-03-28,salon_barber,Eldoret,4.9,on_time,65.6
PEZ11916,2997.22,2024-10-08,tailoring,Kisumu,1.3,on_time,32.6
PEZ11917,9767.67,2023-07-23,retail_shop,Malindi,1.7,defaulted,16.5
PEZ11918,70102.54,2021-12-05,retail_shop,Nakuru,5.9,on_time,13.0
PEZ11919,8115.6,2022-06-19,transport,Nyeri,8.6,late,10.2
PEZ11920,7686.17,2021-01-16,food_vendor,Eldoret,0.8,on_time,66.7
PEZ11921,8024.62,2023-09-30,tailoring,Thika,3.9,on_time,92.8
PEZ11922,1130.15,2023-01-17,electronics_repair,Garissa,1.6,defaulted,34.7
PEZ11923,22966.55,2021-08-28,salon_barber,Mombasa,2.1,on_time,53.4
PEZ11924,51190.85,2024-11-10,salon_barber,Thika,0.6,defaulted,29.9
PEZ11925,14855.89,2024-09-16,hardware_store,Kisumu,2.8,late,73.7
PEZ11926,3400.64,2023-02-26,transport,Nairobi,3.6,on_time,64.9
PEZ11927,11554.86,2022-12-23,hardware_store,Garissa,,on_time,37.7
PEZ11928,73969.16,2021-04-08,salon_barber,Thika,2.4,on_time,72.4
PEZ11929,13351.44,2022-03-31,salon_barber,Garissa,7.4,late,46.2
PEZ11930,1664.16,2020-10-05,tailoring,Malindi,2.2,on_time,22.4
PEZ11931,9839.22,2024-02-11,tailoring,Nairobi,3.5,late,39.4
PEZ11932,33800.61,2024-08-11,mobile_money_agent,Nyeri,2.5,late,47.8
PEZ11933,3616.38,2021-05-24,salon_barber,Nakuru,1.4,on_time,89.2
PEZ11934,5078.95,2024-01-26,electronics_repair,Mombasa,10.1,on_time,38.5
PEZ11935,3932.32,2023-07-28,mobile_money_agent,Kisumu,6.6,late,22.2
PEZ11936,13393.01,2023-09-14,food_vendor,Garissa,8.7,on_time,35.6
PEZ11937,9894.12,2024-12-07,pharmacy,Eldoret,2.2,late,51.1
PEZ11938,14122.89,2023-07-07,electronics_repair,Eldoret,1.3,late,
PEZ11939,2395.1,2024-04-02,pharmacy,Malindi,3.2,on_time,43.2
PEZ11940,20257.27,2024-11-06,tailoring,Nakuru,0.6,on_time,64.8
PEZ11941,6652.51,2022-05-13,electronics_repair,Nakuru,6.1,on_time,93.0
PEZ11942,4084.61,2021-05-30,retail_shop,Mombasa,1.4,on_time,87.9
PEZ11943,6757.72,2020-07-26,hardware_store,Thika,6.5,late,74.0
PEZ11944,4802.83,2024-05-18,pharmacy,Nakuru,2.8,late,17.7
PEZ11945,6703.78,2023-09-29,pharmacy,Garissa,2.3,on_time,24.9
PEZ11946,8871.36,2023-03-24,agro_dealer,Nairobi,1.9,on_time,19.9
PEZ11947,108195.46,2023-05-21,food_vendor,Mombasa,5.3,on_time,65.6
PEZ11948,4428.03,2022-08-01,agro_dealer,Malindi,4.6,on_time,
PEZ11949,24863.06,2022-06-03,mobile_money_agent,Garissa,,on_time,15.5
PEZ11950,1536.83,2022-04-24,retail_shop,Nakuru,5.8,defaulted,
PEZ11951,2062.66,2021-05-24,retail_shop,Kitale,1.6,on_time,29.4
PEZ11952,6392.34,2024-04-23,tailoring,Kitale,5.9,on_time,85.6
PEZ11953,9554.59,2024-03-22,salon_barber,Nakuru,3.9,on_time,37.4
PEZ11954,2342.77,2024-02-24,electronics_repair,Kisumu,1.8,on_time,68.4
PEZ11955,8307.96,2021-10-02,transport,Thika,4.8,on_time,57.6
PEZ11956,14890.51,2022-09-21,mobile_money_agent,Kitale,3.3,on_time,3.9
PEZ11957,48080.16,2021-10-23,electronics_repair,Thika,6.2,on_time,17.5
PEZ11958,5966.73,2021-08-29,retail_shop,Mombasa,1.6,on_time,59.5
PEZ11959,3783.31,2023-12-28,hardware_store,Garissa,4.9,late,58.7
PEZ11960,7124.01,2020-09-29,mobile_money_agent,Malindi,8.1,on_time,31.0
PEZ11961,2906.56,2023-06-10,agro_dealer,Mombasa,2.5,on_time,25.5
PEZ11962,7843.15,2020-11-13,mobile_money_agent,Mombasa,1.3,late,96.4
PEZ11963,7723.48,2021-04-07,tailoring,Nairobi,4.6,late,31.7
PEZ11964,7496.61,2022-09-16,pharmacy,Nakuru,2.5,on_time,72.5
PEZ11965,70244.85,2022-11-28,pharmacy,Malindi,0.6,late,50.0
PEZ11966,5618.99,2023-12-18,mobile_money_agent,Malindi,4.0,on_time,10.0
PEZ11967,4776.15,2023-01-11,electronics_repair,Eldoret,3.6,late,60.7
PEZ11968,2264.69,2021-05-20,electronics_repair,Mombasa,1.3,on_time,57.3
PEZ11969,1945.53,2022-09-01,hardware_store,Nyeri,0.7,on_time,30.6
PEZ11970,6939.27,2023-12-08,hardware_store,Thika,2.4,on_time,30.3
PEZ11971,11946.58,2022-10-15,hardware_store,Nakuru,0.6,on_time,37.1
PEZ11972,8627.02,2023-08-24,,Malindi,6.2,on_time,25.0
PEZ11973,12441.85,2024-01-12,retail_shop,Thika,3.1,on_time,27.0
PEZ11974,3860.32,2022-06-01,,Nyeri,0.8,on_time,47.2
PEZ11975,9392.23,2021-11-07,salon_barber,Malindi,9.3,on_time,51.9
PEZ11976,30668.72,2023-10-27,transport,Nyeri,1.4,on_time,36.9
PEZ11977,4147.43,2023-04-18,mobile_money_agent,Thika,5.1,on_time,50.8
PEZ11978,16661.29,2021-05-24,food_vendor,Mombasa,0.8,on_time,80.4
PEZ11979,10346.96,2021-11-10,mobile_money_agent,Kisumu,9.3,on_time,
PEZ11980,11486.57,2022-04-14,food_vendor,Mombasa,5.2,on_time,55.3
PEZ11981,25904.99,2023-12-19,agro_dealer,Kitale,1.5,on_time,66.9
PEZ11982,3505.74,2023-08-18,agro_dealer,Eldoret,1.2,late,81.2
PEZ11983,5909.06,2020-05-04,food_vendor,Thika,1.1,on_time,7.9
PEZ11984,7935.97,2020-01-26,,Nairobi,2.5,on_time,67.8
PEZ11985,10596.36,2024-10-25,retail_shop,Thika,4.8,on_time,
PEZ11986,11277.09,2021-12-08,food_vendor,Kisumu,8.8,late,31.8
PEZ11987,9907.58,2024-12-06,food_vendor,Kisumu,16.7,on_time,48.0
PEZ11988,2088.81,2023-01-05,salon_barber,Garissa,4.0,defaulted,31.4
PEZ11989,33753.39,2020-12-08,food_vendor,Eldoret,6.8,on_time,61.3
PEZ11990,2908.86,2022-07-20,food_vendor,Kitale,0.9,on_time,67.4
PEZ11991,70917.37,2021-05-19,hardware_store,Malindi,5.4,defaulted,79.7
PEZ11992,1614.31,2022-01-03,electronics_repair,Kisumu,0.9,on_time,24.2
PEZ11993,12037.3,2020-07-21,retail_shop,Kitale,2.5,on_time,9.7
PEZ11994,11856.78,2022-12-25,hardware_store,Mombasa,5.8,on_time,64.2
PEZ11995,45806.65,2024-04-12,hardware_store,Malindi,1.5,late,70.8
PEZ11996,8456.56,2020-02-18,transport,Eldoret,1.0,defaulted,4.1
PEZ11997,2834.68,2024-05-29,pharmacy,Mombasa,1.5,on_time,33.8
PEZ11998,14840.24,2023-04-18,tailoring,Nairobi,7.0,late,
PEZ11999,6365.07,2021-09-12,mobile_money_agent,Garissa,3.4,defaulted,75.8
